unitid,pell_pct_of_cohort
190600,0.5747126436781609
190637,0.7327868852459016
190646,0.7476635514018691
190655,0.7030411449016101
190664,0.51171875
190691,0.7236180904522613
190716,0.34893617021276596
190725,0.4088541666666667
190752,0.09090909090909091
190761,0.5399449035812672
190983,0.3412698412698413
191205,0.6504854368932039
191241,0.19078046554084893
191515,0.15286624203821655
191533,0.41580756013745707
191621,0.5533333333333333
191630,0.16957210776545167
191649,0.21113831089351284
191676,0.4691358024691358
191931,0.36200716845878134
191968,0.21218836565096952
192040,0
192110,0.13761467889908258
192165,0.8333333333333334
192192,0.5615141955835962
192271,0.2916666666666667
192323,0.31695721077654515
192448,0.48717948717948717
192624,0.29411764705882354
192703,0.2722222222222222
192712,0.13392857142857142
192749,0.34075723830734966
192785,0.5714285714285714
192819,0.15301902398676592
192864,0.27626459143968873
193016,0.6497797356828194
193052,0
193061,0.75
193070,0.5263157894736842
193247,0.5
193292,0.31273408239700373
193308,0.713527851458886
193353,0.34441805225653205
193399,0.6448598130841121
193584,0.302504816955684
193654,0.2662337662337662
193900,0.2064032697547684
193973,0.35949764521193095
194091,0.4332855093256815
194116,1
194189,0.4
194310,0.3247196489517309
194392,0.4228855721393035
194569,0.6956521739130435
194578,0.17974683544303796
194657,0.2903225806451613
194666,0.9
194693,0.2857142857142857
194718,0
194736,0.4444444444444444
194763,0.20430107526881722
194824,0.16823785351704135
194958,0.3940677966101695
195003,0.3013648100331981
195030,0.20285714285714285
195128,0.5190839694656488
195164,0.31794871794871793
195173,0.4596622889305816
195216,0.23303834808259588
195243,0.3639705882352941
195304,0.23229461756373937
195438,0
195474,0.2536520584329349
195526,0.1111111111111111
195544,0.3510848126232742
195720,0.26268115942028986
195809,0.42398022249690975
196006,0.5151515151515151
196015,0.5
196024,0.358974358974359
196033,0.40350877192982454
196042,0.2896678966789668
196051,0.6047904191616766
196060,0.40687789799072643
196079,0.22996515679442509
196088,0.34820647419072615
196097,0.3332156724320508
196103,0.20125786163522014
196112,0.30547550432276654
196121,0.4101665205959685
196130,0.6114441416893733
196149,0.30230642504118616
196158,0.3877995642701525
196167,0.2215523737754333
196176,0.31898971000935455
196185,0.27876106194690264
196194,0.41931127616475355
196200,0.5566037735849056
196219,0.3329048843187661
196237,0.5564516129032258
196246,0.4095634095634096
196264,0.735632183908046
196291,0.2127659574468085
196413,0.20034642032332564
196431,0.8636363636363636
196583,0.14285714285714285
196592,0.3356643356643357
196866,0.11971830985915492
197018,0.7280334728033473
197027,0.0913978494623656
197036,0
197045,0.4728682170542636
197133,0.22638680659670166
197142,0.7378640776699029
197151,0.22623828647925034
197197,0.26570048309178745
197221,0.038461538461538464
197285,0.8148148148148148
197601,0.6071428571428571
197647,0.4090909090909091
197674,0.7413793103448276
197692,0.06896551724137931
197708,0.15444015444015444
197735,0.34579439252336447
197744,0.3333333333333333
197869,0.26798029556650244
197911,0.5504587155963303
197984,0.33116883116883117
197993,0.8201438848920863
198066,0.4959349593495935
198136,0.37355718782791186
198215,0.4180064308681672
198303,0.7844202898550725
198385,0.13725490196078433
198419,0.1180515759312321
198464,0.3186112423240435
198507,0.7992424242424242
198516,0.07414698162729659
198543,0.7878787878787878
198561,0.423841059602649
198598,0.6150442477876106
198613,0.4212218649517685
198677,0.75
198695,0.1016320474777448
198756,0.8048048048048048
198808,0.47474747474747475
198835,0.4910313901345291
198862,0.8836104513064132
198899,0.5896103896103896
198950,0.3470319634703196
198969,0.46406570841889117
198978,0.7980295566502463
199032,0.4838709677419355
199069,0.48161764705882354
199102,0.6536943034404963
199111,0.3228882833787466
199120,0.2121286520991898
199139,0.32954876273653566
199148,0.5235849056603774
199157,0.7729336966394187
199184,0.26262626262626265
199193,0.1821640903686088
199209,0.5654952076677316
199218,0.22909450766947057
199272,0.6308411214953271
199281,0.615953947368421
199306,0.5477707006369427
199412,0.2357142857142857
199458,0.6153846153846154
199582,0.9519230769230769
199607,0.5706521739130435
199643,0.8872180451127819
199698,0.4097222222222222
199759,0
199847,0.0998439937597504
199865,0.4153846153846154
199962,0.3689759036144578
199999,0.7757225433526012
200004,0.3962962962962963
200013,1
200059,0.25153374233128833
200086,1
200156,0.26521739130434785
200217,0.21339950372208435
200226,0.3858267716535433
200253,0.15286624203821655
200280,0.16755888650963596
200332,0.21598101265822786
200484,0.4117647058823529
200527,0.5454545454545454
200572,0.3179190751445087
200785,1
200800,0.38763157894736844
200873,0.8333333333333334
201061,0.4482758620689655
201104,0.36626916524701875
201195,0.36945169712793735
201371,0.45622119815668205
201441,0.3370149253731343
201469,1
201548,0.344311377245509
201645,0.14604948124501196
201654,0.24449877750611246
201690,0.7218934911242604
201821,0.6470588235294118
201885,0.22265268915223335
201964,0.5153846153846153
202046,0.49700598802395207
202073,0.18181818181818182
202134,0.4531672983216026
202170,0.4897119341563786
202480,0.11718020541549953
202514,0.45348837209302323
202523,0.19809825673534073
202763,0.31152204836415365
202806,0.41228070175438597
202903,0.7
203085,0.47058823529411764
203128,0.46875
203368,0.18840579710144928
203447,0.6116504854368932
203456,0.7142857142857143
203465,0.45930232558139533
203474,0.5911602209944752
203483,0.3779527559055118
203492,0.6029411764705882
203517,0.3184787680821279
203526,0.4076923076923077
203535,0.09016393442622951
203544,0.2909090909090909
203580,0.4339622641509434
203757,0.38926174496644295
203775,0.4403292181069959
203845,0.3498233215547703
203960,0.25
204006,0.4591651542649728
204015,0.3576923076923077
204024,0.09609292502639916
204176,0.3181818181818182
204185,0.34823091247672255
204194,0.3835227272727273
204200,0.41975308641975306
204264,0.5014005602240896
204486,0.4260869565217391
204501,0.09043927648578812
204617,0.40816326530612246
204635,0.27292576419213976
204671,0.4024024024024024
204680,0.4961089494163424
204699,0.3962765957446808
204705,0.39416666666666667
204796,0.17170133941293816
204802,0.3983050847457627
204820,0.5778894472361809
204839,0.616
204848,0.39420289855072466
204857,0.2607215793056501
204866,0.47619047619047616
204909,0.32400932400932403
204936,0.2846975088967972
205027,0.3125
205124,0.875
205203,0.49714285714285716
205443,0.4746192893401015
205957,0.22877358490566038
206048,0.4372384937238494
206084,0.353054045410937
206154,#DIV/0!
206349,0.5350877192982456
206437,0.32801822323462415
206491,0.7894736842105263
206507,0.44404332129963897
206525,0.29878048780487804
206589,0.2137809187279152
206604,0.40487592511972137
206613,0.33490566037735847
206622,0.18165938864628822
206695,0.4802771855010661
206835,0.4444444444444444
206862,0.40492957746478875
206914,0.38402061855670105
206941,0.40261627906976744
207041,0.40215924426450744
207157,0.5
207209,0.6992481203007519
207254,0
207263,0.5459057071960298
207306,0.3208092485549133
207324,0.255125284738041
207351,0.41237113402061853
207388,0.2766497461928934
207403,0.43963963963963965
207458,0.21875
207500,0.18566606076343806
207582,0.4007029876977153
207661,0.36
207722,0.3431372549019608
207847,0.45701357466063347
207856,0.48214285714285715
207865,0.3538647342995169
207971,0.1867043847241867
208646,0.44336569579288027
208725,0.4583333333333333
208822,0.32310177705977383
209056,0.16055045871559634
209065,0.3037974683544304
209241,0.15384615384615385
209409,0.4578313253012048
209506,0.36728395061728397
209542,0.32654284002396644
209551,0.24653808110781406
209612,0.31106471816283926
209807,0.4049636803874092
209825,0.155154091392136
209922,0.13908872901678657
210146,0.45384615384615384
210304,0.4675324675324675
210331,0.28102189781021897
210401,0.2495201535508637
210429,0.4083885209713024
210492,0.34328358208955223
210571,0.4684317718940937
210669,0.3059548254620123
210739,0.24355971896955503
210775,0.3316708229426434
211088,0.35175879396984927
211273,0.12467532467532468
211291,0.1140724946695096
211431,0.5321100917431193
211440,0.11381074168797954
211468,0.5586592178770949
211477,0.6153846153846154
211556,0.4666666666666667
211583,0.4854368932038835
211608,0.8
211981,0.32978723404255317
212009,0.10027472527472528
212054,0.26207150755621084
212106,0.2163882259347653
212115,0.4
212133,0.3471337579617834
212197,0.20318725099601595
212577,0.19087837837837837
212601,0.298811544991511
212656,0.3404255319148936
212674,0.10586552217453506
212832,0.3219178082191781
212911,0.21220930232558138
212984,0.43373493975903615
213011,0.3155080213903743
213020,0.42700729927007297
213251,0.21910112359550563
213303,0.5373831775700935
213321,0.31334622823984526
213349,0.3657880580957504
213358,0.3862815884476534
213367,0.413012729844413
213385,0.1
213400,0.3707865168539326
213507,0.2703296703296703
213543,0.1520700636942675
213598,0.6887417218543046
213668,0.4438040345821326
213826,0.2888283378746594
213987,0.5066889632107023
213996,0.2246376811594203
214041,0.2916666666666667
214069,0.2695852534562212
214148,0.46808510638297873
214157,0.31669865642994244
214166,0.4036144578313253
214175,0.13402061855670103
214272,0.455
214883,0
214971,0.2777777777777778
215053,0.5070422535211268
215062,0.1369172616547669
215114,0.4217687074829932
215266,0.41721854304635764
215275,0.36117936117936117
215284,0.3258426966292135
215293,0.12724550898203593
215442,0.3673469387755102
215655,0.3190751445086705
215691,0.7699115044247787
215743,0.308252427184466
215770,0.11860068259385666
215798,0.26576576576576577
215929,0.21389195148842338
215947,0.29336734693877553
216010,0.3258670520231214
216038,0.3095709570957096
216047,0.17391304347826086
216278,0.25975975975975973
216287,0.16502463054187191
216311,0.2222222222222222
216339,0.2831695331695332
216357,0.4975845410628019
216366,0.3214990138067061
216524,0.22144522144522144
216542,0.5303030303030303
216597,0.13066509711595056
216667,0.33161953727506427
216694,0.3061797752808989
216764,0.23507148864592095
216807,0.40476190476190477
216852,0.2730496453900709
216931,0.3896551724137931
217013,0.39655172413793105
217040,0.42105263157894735
217059,0.265993265993266
217156,0.13113735239279056
217165,0.14537444933920704
217235,0.39298669891172916
217402,0.1385658914728682
217420,0.5022999080036799
217484,0.24455611390284757
217493,0.13390928725701945
217518,0.15151515151515152
217536,0.2446043165467626
217606,0.5490196078431373
217624,0.9534883720930233
217633,0.2680722891566265
217688,0.4539385847797063
217721,0.836890243902439
217749,0.5775401069518716
217776,0.5133689839572193
217819,0.24055755395683454
217864,0.21176470588235294
217873,0.7477678571428571
217882,0.15433896330809552
217891,0.8
217907,0.48214285714285715
217925,0.38461538461538464
217934,0.4945652173913043
217961,0.3881278538812785
217998,0.3548387096774194
218061,0.626358695652174
218070,0.12724550898203593
218229,0.4740608228980322
218238,0.5614035087719298
218399,0.8779342723004695
218414,0.4681647940074906
218441,0.3757115749525617
218539,0.3435114503816794
218645,0.4305317324185249
218654,0.4613821138211382
218663,0.17229336437718276
218724,0.35131690739167376
218733,0.8204081632653061
218742,0.5631768953068592
218919,0.8461538461538461
218964,0.44342226310947563
218973,0.16780045351473924
219000,0.21798365122615804
219046,0.3310502283105023
219082,0.36875
219091,0.3218390804597701
219198,0.38
219204,0.5
219259,0.3459715639810427
219277,0.9508196721311475
219347,0.19595959595959597
219356,0.2422360248447205
219374,1
219383,0.33211678832116787
219471,0.2857142857142857
219505,1
219602,0.5661434977578476
219639,0.5
219709,0.16884008236101578
219718,0.547808764940239
219790,0.42953020134228187
219806,0.4358974358974359
219833,0.3709677419354839
219949,0.38636363636363635
219976,0.22239031770045387
220075,0.4410126582278481
220181,0.5769230769230769
220206,0.4634146341463415
220215,0.3184931506849315
220473,0.2893081761006289
220516,0.46621621621621623
220552,0.7567567567567568
220598,0.9346846846846847
220604,0.9028571428571428
220613,0.36803874092009686
220631,0.4423076923076923
220701,0.5704225352112676
220710,0.41420118343195267
220862,0.47116324535679377
220978,0.49194414607948445
221351,0.12099644128113879
221519,0.14925373134328357
221661,0.30288461538461536
221731,0.44019138755980863
221740,0.3250539956803456
221759,0.2772340425531915
221768,0.47023809523809523
221838,0.6385737439222042
221847,0.37159162967660114
221892,0.34810126582278483
221953,0.5907473309608541
221971,0.3020527859237537
221999,0.13670411985018727
222178,0.26988636363636365
222831,0.42629179331306993
222877,0.2571428571428571
222983,0.3002832861189802
223117,0
223232,0.15427728613569322
223463,0.4
224004,0.42913385826771655
224147,0.4324202963628199
224226,0.26304347826086955
224244,0.5964912280701754
224323,0.26463104325699743
224527,0.4588235294117647
224545,0.4423076923076923
224554,0.4960238568588469
225201,0.5833333333333334
225247,0.3381995133819951
225399,0.47058823529411764
225414,0.2850877192982456
225432,0.5594936708860759
225502,0.656140350877193
225511,0.37231920199501245
225548,0.45
225575,0.6896551724137931
225627,0.47058823529411764
225885,0.864
226091,0.4578073089700997
226152,0.7206645898234684
226231,0.2857142857142857
226383,0.34545454545454546
226471,0.44275862068965516
226587,0.5925925925925926
226833,0.4219512195121951
227216,0.38397102105501474
227331,0.6764705882352942
227368,0.7051961823966065
227429,0.1686746987951807
227526,0.7003076923076923
227757,0.14596273291925466
227845,0.34902411021814006
227863,0.35443037974683544
227881,0.4478918058870326
228042,0.4083044982698962
228149,0.4838709677419355
228246,0.08759124087591241
228325,0.5033112582781457
228343,0.2924791086350975
228431,0.3847525635309853
228459,0.39363241678726485
228468,0.636986301369863
228486,0.3333333333333333
228501,0.6261980830670927
228529,0.3932277444019661
228705,0.5518606492478226
228723,0.23726185201595038
228769,0.43468634686346863
228778,0.23830293417922285
228787,0.2556475903614458
228796,0.6403389830508475
228802,0.29765013054830286
228875,0.10896817743490839
228884,0.8433734939759037
228981,0.35786802030456855
229018,0.38054968287526425
229027,0.449438202247191
229063,0.7685118619698059
229115,0.23051115058219854
229160,0.3315068493150685
229179,0.549469964664311
229267,0.15448504983388706
229780,0.5132075471698113
229814,0.38133140376266283
229887,0.8807947019867549
230038,0.14546783625730994
230047,0.2182741116751269
230171,0.42927429274292744
230366,0.5714285714285714
230597,0
230603,0.32606873428331934
230728,0.23901187038819377
230737,0.27346177750155376
230764,0.23451813851227557
230782,0.36703155183515773
230807,0.2684563758389262
230816,0.18691588785046728
230852,0.2230347349177331
230959,0.1731748726655348
230995,0.3148148148148148
231059,0.13822894168466524
231095,0.4
231165,0.3023255813953488
231174,0.15465213746856663
231420,0.45864661654135336
231554,0.4228187919463087
231581,0.3252788104089219
231624,0.08905013192612138
231651,0.4241379310344828
231712,0.14799672935404742
231785,1
232025,0.4375
232043,0.41338582677165353
232089,0.6335697399527187
232186,0.27520608750792647
232256,0.1939799331103679
232265,0.43548387096774194
232308,0.4336734693877551
232423,0.13428766189502386
232557,0.2978222483814008
232566,0.25793650793650796
232609,0.30740037950664134
232672,0.5797872340425532
232681,0.14511041009463724
232706,0.3118556701030928
232937,0.6762114537444934
232982,0.40397350993377484
233277,0.32465543644716693
233295,0.22524752475247525
233301,0.32065217391304346
233374,0.16377171215880892
233426,0.22485207100591717
233541,0.272108843537415
233602,0
233611,0.3482587064676617
233684,0.3181818181818182
233718,0.375
233897,0.5655172413793104
233921,0.14317673378076062
234030,0.3109433962264151
234076,0.11662125340599455
234085,0.12933025404157045
234137,0
234155,0.6984334203655352
234164,0.7670329670329671
234173,0.3959537572254335
234207,0.06167400881057269
234827,0.384928716904277
235024,0.3651685393258427
235097,0.3893805309734513
235167,0.3697916666666667
235316,0.1330827067669173
235422,0.7352941176470589
236133,0.3793103448275862
236230,0.265625
236328,0.1334355828220859
236452,0.30726256983240224
236577,0.28093158660844253
236595,0.17842741935483872
236896,0.28285714285714286
236939,0.33275675675675676
236948,0.1944733323428911
237011,0.25152712899748475
237057,0.1346153846153846
237066,0.306368330464716
237136,0.6666666666666666
237181,0.4636363636363636
237215,0.6783216783216783
237312,0.3583061889250814
237330,0.49445676274944567
237358,0.46706586826347307
237367,0.45056320400500627
237385,0.6
237525,0.4384739387426115
237783,0.6580645161290323
237792,0.3761904761904762
237899,0.5612535612535613
237932,0.5233415233415234
237950,0.4790874524714829
237969,0.34183673469387754
238032,0.2702645947081058
238078,0.29891304347826086
238193,0.6339285714285714
238324,0
238333,0.2576530612244898
238458,0.26225165562913905
238476,0.26764314247669774
238616,0.2540983606557377
238661,0.3624161073825503
238980,0.4585365853658537
239017,0.1598984771573604
239071,0.5341614906832298
239080,0.2773722627737226
239105,0.1752136752136752
239309,0.4745762711864407
239318,0.2591093117408907
239390,0.678082191780822
239512,0.36220472440944884
239628,0.35185185185185186
239716,0.23063973063973064
240107,0.23655913978494625
240189,0.27260211106011933
240268,0.22013422818791947
240277,0.2776315789473684
240329,0.20647969052224371
240338,0.352059925093633
240365,0.2858982614294913
240374,0.3704974271012007
240392,0.8292682926829268
240417,0.2606177606177606
240426,0.28370786516853935
240444,0.12320230105465005
240453,0.3563324133701319
240462,0.24502487562189054
240471,0.3113658070678128
240480,0.3286038592508513
240727,0.18779904306220097
243744,0.13845258871436883
243780,0.17508610792192883
245652,0.35135135135135137
245953,0.424
247065,0.6785714285714286
247773,0.7142857142857143
248934,0.6223175965665236
251312,0.76
262086,0
262129,0.26436781609195403
363712,0.36363636363636365
363934,0.5333333333333333
366003,0
366252,0.2602739726027397
366553,0.5
366711,0.48327837965143666
368452,0.7843137254901961
369516,0.5714285714285714
375230,0.875
377546,0.41379310344827586
377555,0.35798816568047337
377564,0.5133928571428571
380377,0.8709677419354839
380438,0
384254,0.18
384412,0.1
384421,0.28
385619,0.717948717948718
386472,0.3333333333333333
388520,0.5
392257,0.49572649572649574
399869,0.1774193548387097
399911,0.2677165354330709
401223,0.5
404338,0
405058,0.21428571428571427
405854,0.8333333333333334
408844,0.719626168224299
409315,0.875
409698,0.4947569113441373
412599,0.6
413413,0.5
414595,1
414878,1
417752,0.9230769230769231
420042,0.4666666666666667
420325,0.25
421878,0.37037037037037035
426314,0.26555023923444976
430184,0.2222222222222222
431983,0.375
433004,0
433387,0.21967213114754097
433536,0.8421052631578947
433660,0.27603561749903216
434937,0.2857142857142857
436429,0.6721504112808461
436614,0.3333333333333333
436818,0.4337899543378995
436827,0.29961089494163423
436836,0.38605898123324395
437097,0
438586,0.9
439701,0.375
440794,0.8636363636363636
440828,0.375
441229,0.7083333333333334
441900,0.5082644628099173
441937,0.5304247990815155
441982,0.13157894736842105
442569,0.649402390438247
442639,0
443049,0
443058,0.5
443331,0.16666666666666666
443340,0
443410,0.21243523316062177
443766,0.6
443784,0
444088,0.6666666666666666
444398,0.8235294117647058
444413,0.1111111111111111
444778,0.5
445027,0.8685897435897436
445133,0.6333333333333333
445188,0.6406513194834362
445203,0.6363636363636364
445267,0.6666666666666666
445692,0.56
445708,0.5895953757225434
446048,0.23509933774834438
446233,0.6571428571428571
446385,0.47058823529411764
446561,0.5416666666666666
446604,0.6739811912225705
446640,0.6576576576576577
447050,0.6428571428571429
447263,0.5
447421,0.5
447689,0.5970149253731343
447953,0.5398230088495575
449339,0.5494736842105263
449658,0.21428571428571427
449764,0.6428571428571429
449870,0.6666666666666666
449898,0.8
450571,0
450933,0.5275938189845475
451103,0.8571428571428571
451370,0.8888888888888888
451398,0.4426229508196721
451404,0.9620253164556962
451556,0.8176470588235294
451866,0.8666666666666667
454227,0.26666666666666666
454236,0.6111111111111112
454245,0.3333333333333333
455257,0.6666666666666666
455770,0.38333333333333336
456490,1
456959,0.38636363636363635
457129,0.75
457226,0
457299,0
457484,0.7142857142857143
458113,0
458210,0.16666666666666666
458229,0.3
458919,0.5454545454545454
458973,0
459259,0.6428571428571429
459268,1
459727,0.5833333333333334
459842,0.7777777777777778
459851,0.8
459994,0.3
460349,0
460871,0.25
461023,0.7272727272727273
461032,1
461148,0.19444444444444445
461528,0.5
461759,1
461795,0.5042016806722689
461847,0
462354,0.36507936507936506
463056,0.41067285382830626
466921,0.75
466930,0.3333333333333333
474863,0.7272727272727273
475121,0.780952380952381
475608,0.2857142857142857
475732,0.8
475741,0
476601,0.45454545454545453
476692,0
476717,0.8609271523178808
480073,0.8
480091,1
480198,0
480781,0.2222222222222222
480985,1
481058,0.2222222222222222
481225,1
481401,0
481410,0.3888888888888889
481438,0
481720,1
482149,0.39666238767650835
482158,0.5920471281296024
482228,0.6666666666666666
482413,0.8387096774193549
482422,0.7209302325581395
482431,0.7767857142857143
482459,0.8571428571428571
482468,0.8571428571428571
482477,0.6620689655172414
482547,1
482556,0.6
482574,0.7714285714285715
482635,0.625
482653,1
482680,0.27654469106178764
482936,0
483018,0.39285714285714285
483124,0.44221105527638194
483780,0
484473,0.47058823529411764
484613,0.6193868739205527
484631,0.4625
484756,0.6060606060606061
484871,0.5925925925925926
484905,0.6401869158878505
485272,1
485546,0.3333333333333333
485698,0
485768,0.10294117647058823
485999,0.18181818181818182
486017,0
486026,0.10714285714285714
486196,0
486239,0.058823529411764705
486284,0.3488372093023256
486488,0
486840,0.3478171756507481
486901,0.29411764705882354
486938,1
486956,0
487524,0.4349514563106796
487603,0.6
487746,0
488314,0
488350,0
489779,0.9
489937,0.5769230769230769
490045,0
490133,0
490276,0
490319,0
490513,0
490805,0.40927152317880794
491057,0
491525,0
491613,0
491622,0
491631,0
491640,0
491710,0
491765,0
491914,0
492801,0.9354838709677419
492962,0.8931297709923665
493594,0
493664,0
493707,0
493716,0
494630,0
494685,0
495280,0
496636,0
